req_type,cpu_bw,memory,msg_per_sec,msg_t_mean,msg_t_std,rx_bytes,tx_bytes,mal_count_total,mal_time_max,mal_time_total,mal_ft_max,mal_test_complete,rx_packets,if_in_tx_packets
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.9,512,477.40210096333993,4820.17287838459,2606.381954871031,2126893.0,246808.0,10000,20149.34802055359,30.055551052093502,20.70339608192444,True,3288.0,2526.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.9,512,473.56538801800434,5083.395799660682,2545.3413726146264,2127019.0,245870.0,10000,20524.84393119812,29.04955101013184,0.0,0,3294.0,2513.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.9,512,243.9276408125384,4868.220328116417,3536.2556310550763,2157836.0,265940.0,10000,40141.17503166199,51.0796480178833,8.30739688873291,False,3507.0,2814.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1194.2056467255327,4851.282646012306,2273.826084902597,838256.0,94426.0,10000,7440.038919448852,17.02189302444458,1497522858.880382,False,1049.0,825.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1190.2334828196829,5083.678966450691,2286.985359041062,839642.0,96262.0,10000,7627.184867858887,20.02711510658264,-584856703.335069,False,1070.0,853.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1168.5447000587685,4973.72586042881,2281.682273426404,839732.0,96550.0,10000,7458.203792572021,13.017667055130005,0.0,0,1071.0,857.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1192.0231409659025,4899.87756793499,2291.8653460022324,838454.0,96526.0,10000,7492.043018341064,19.024169921875,0.0,0,1052.0,857.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1191.0987018135534,4749.811675643921,2265.580640785337,839798.0,95890.0,10000,7322.4358558654785,12.016126871109009,0.0,0,1072.0,847.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1191.9861819198295,4760.298476433754,2284.151586032496,841316.0,98266.0,10000,7333.719968795776,15.028586149215698,0.0,0,1095.0,883.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1193.0933040002708,4887.629365682602,2279.613967440745,838652.0,94876.0,10000,7458.606004714966,19.02385902404785,0.0,0,1055.0,832.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1190.0156356267128,4693.274688601494,2254.491114819859,838808.0,96022.0,10000,7235.167980194092,13.017201900482178,0.0,0,1057.0,849.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1194.8700658740472,4883.320947194099,2272.355602384548,840104.0,95734.0,10000,7455.374956130981,17.023444890975952,-1026365659.2855152,False,1077.0,845.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1193.1571112443066,5405.417815709114,2353.4266403088586,839204.0,96022.0,10000,8013.246774673462,12.01575207710266,0.0,0,1063.0,849.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1193.7417742310663,4851.531997346878,2276.3051866764654,841226.0,98836.0,10000,7421.500205993652,20.02765202522278,-894833832.827188,False,1094.0,892.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1193.8198881215103,4769.06999874115,2293.9153125394814,839402.0,95098.0,10000,7366.441011428833,14.01953101158142,576693403.430659,False,1066.0,835.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1193.992189340569,4686.950781226158,2247.9297408079105,839048.0,95668.0,10000,7233.516931533813,18.023916006088257,-1079628787.166392,False,1061.0,844.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1196.1068716178709,4819.96314098835,2274.5534030089843,838478.0,94636.0,10000,7392.210006713867,15.019206047058104,218254433.39903307,False,1052.0,828.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1193.3030450550775,4881.878579354287,2301.965147826064,838586.0,95338.0,10000,7498.6279010772705,19.02375602722168,-4616451635.546482,False,1054.0,839.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1194.044127351376,4839.9181918859485,2294.8714799480085,838784.0,96328.0,10000,7438.466072082519,18.023673057556152,1503202097.034225,False,1057.0,854.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1193.1784610427733,4724.784966182709,2249.100417172533,840302.0,96592.0,10000,7277.94885635376,17.02215003967285,-1735185567.662965,False,1080.0,858.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1193.0423649244117,4842.204569244384,2268.9181521607907,838280.0,93118.0,10000,7404.942035675049,13.016232967376707,0.0,0,1049.0,805.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1192.28903585204,4715.796002340317,2245.531322017532,838676.0,93778.0,10000,7247.056007385254,11.065258026123049,0.0,0,1055.0,815.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,1192.4230956352092,4805.538194942475,2267.347603409193,841250.0,101434.0,10000,7352.880954742432,14.01892590522766,-3330792640.949209,False,1094.0,931.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,331.7779134254351,2.6794807434082037,1.1336842666464368,101322864.0,742570.0,10000,36.63301467895508,37.04193997383118,0.0,0,10026.0,10645.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,330.44304860101744,2.8332263469696044,0.9331510888798352,101267964.0,707974.0,10000,38.83194923400879,33.03709101676941,0.0,0,10029.0,10121.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,332.6923665874384,2.686372089385986,2.115661125250658,101377987.0,756274.0,10000,110.20183563232422,40.045583963394165,0.0,0,10033.0,10853.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,319.044244973839,1.5473227500915527,7.443846827950086,101247417.0,1044046.0,10000,500.9109973907471,35.039453983306885,0.0,0,10035.0,15213.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,330.34893810713805,2.5793860912323,1.238134987920801,101323648.0,770122.0,10000,36.61489486694336,37.04245281219482,0.0,0,10030.0,11063.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,335.370699930129,2.799565505981445,1.4461160562973907,101323679.0,715738.0,10000,36.7279052734375,39.04449820518494,0.0,0,10030.0,10239.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,328.644484265127,1.577320122718811,5.438998982467625,101362032.0,1032868.0,10000,500.9028911590576,42.08260202407837,0.0,0,10034.0,15044.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,338.2836762598867,2.754292988777161,0.5790226626815663,101326154.0,705268.0,10000,37.400007247924805,33.037972927093506,0.0,0,10026.0,10080.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,334.97800885804867,2.783789181709289,0.4993477751760181,101354703.0,704146.0,10000,37.11605072021485,36.039182901382446,0.0,0,10024.0,10063.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,329.3355181912728,3.144176840782165,5.035245125952332,101288864.0,700450.0,10000,138.22293281555176,37.08476901054382,0.0,0,10051.0,10007.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,322.0149791524233,3.002647280693054,5.149615756324483,101397834.0,730456.0,10000,439.14294242858887,40.0470781326294,0.0,0,10038.0,10462.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,329.95765645782126,2.7114306926727294,5.232960639323279,101424456.0,744580.0,10000,500.89311599731445,38.04523205757141,0.0,0,10040.0,10676.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,334.2487611059928,2.778986620903015,2.3130330660075904,101291964.0,713716.0,10000,211.95602416992188,36.041703939437866,0.0,0,10034.0,10208.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,331.32998024416366,2.702568697929382,1.6628918855607782,101307910.0,751480.0,10000,38.43998908996582,37.0418701171875,0.0,0,10037.0,10780.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,327.5932236262479,2.5851751565933228,5.362137732927291,101438533.0,792202.0,10000,500.5369186401367,35.040388107299805,0.0,0,10036.0,11397.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,325.4744377293414,2.7685364484786987,4.988869842903437,101387730.0,747550.0,10000,472.5220203399658,40.04613304138184,0.0,0,10049.0,10721.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,311.0106480948386,1.8377357244491577,10.720661894071222,101268735.0,1002178.0,10000,501.1429786682129,42.048742055892944,0.0,0,10046.0,14579.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,327.16608853053026,2.893407988548278,1.5112640987256645,101370664.0,711220.0,10000,39.82400894165039,33.03685998916626,0.0,0,10026.0,10170.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,322.37024225828134,2.81788010597229,5.077922510406264,101425792.0,713494.0,10000,500.8859634399414,38.04339599609375,0.0,0,10037.0,10205.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.9,512,321.71462911028243,2.551507663726807,7.132481190442505,101378804.0,786700.0,10000,502.788782119751,39.04620718955994,0.0,0,10035.0,11314.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1442.1031202284726,3436.7952538728714,1989.4825770134228,1993020.0,120220.0,10000,5664.752960205078,18.02429699897766,6.294615030288696,False,2112.0,1216.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1440.5686735841691,3434.791249203682,1978.650666367049,1997263.0,126160.0,10000,5649.461984634399,18.02447509765625,5.977138042449951,False,2179.0,1306.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1444.042486062936,3440.6848410844805,1986.3177607697207,1992344.0,118264.0,10000,5665.202856063843,12.016890048980711,0.0,0,2095.0,1186.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1077.8086218388853,3926.05476295948,1996.551160976723,1991269.0,118198.0,10000,6116.335868835449,14.12087893486023,0.0,0,2068.0,1185.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1445.6720391859712,3493.244652318954,1997.328824378178,1993542.0,118594.0,10000,5728.117942810059,14.01724410057068,6.686136960983276,False,2110.0,1191.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1440.1050204760606,3311.8339952230453,1962.0895788151947,1996496.0,123982.0,10000,5516.419887542725,15.018306970596312,5.862060070037842,False,2147.0,1273.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1441.202710226822,3272.24863319397,1955.430595224332,1995249.0,120286.0,10000,5465.380907058716,18.025708198547363,6.352438926696777,False,2129.0,1217.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1445.394596345953,3480.496116709709,2007.5890509589024,1991506.0,115822.0,10000,5732.483148574829,11.015932083129885,0.0,0,2060.0,1149.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1348.118752104073,3257.8376024246218,1838.5735841510552,1991957.0,119650.0,10000,5314.707040786743,10.313822031021118,0.0,0,2101.0,1207.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1121.6025613684592,3823.732091736793,2053.854910633589,1994468.0,122488.0,10000,6080.217123031616,13.017888069152832,0.0,0,2119.0,1250.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1449.3801618979214,3495.830734062195,2034.092801891621,1995134.0,121894.0,10000,5794.891119003296,13.01830792427063,0.0,0,2126.0,1241.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1438.995276704842,3510.488291668892,1986.4578817357765,1988274.0,115570.0,10000,5721.25506401062,12.01684594154358,0.0,0,2030.0,1145.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1357.0432216705324,3774.824330163002,1946.4487971548308,1994824.0,122266.0,10000,5916.978120803833,19.024433851242065,6.837698936462402,False,2135.0,1247.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1386.83578885332,3395.679737353325,1908.578848783672,1992781.0,119890.0,10000,5542.803049087524,19.088807821273804,6.392700910568237,False,2111.0,1211.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,3029.102261984633,0.8001875162124634,3.2197675983869787,2487085.0,670288.0,10000,39.0019416809082,9.01503300666809,0.0,0,9605.0,9550.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1445.1921985262106,3545.963742351532,1997.0161864857107,1992190.0,118858.0,10000,5771.550893783569,10.013493061065674,0.0,0,2096.0,1195.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1443.3822057500606,3300.2270340681075,1953.490836042501,1992522.0,118504.0,10000,5507.864952087402,18.024847984313965,6.250153064727783,False,2092.0,1190.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1445.1209942704106,3538.441491818428,2013.458990067772,1994147.0,121012.0,10000,5792.190074920654,16.02119207382202,6.729804039001465,False,2117.0,1228.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1443.9242700431528,3707.1794294834135,2051.636475541477,1992906.0,117736.0,10000,5968.039989471436,14.01948595046997,7.02958607673645,False,2096.0,1178.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,1.0,64,1440.433859927033,3338.2956734895706,1952.2461204713416,1996075.0,121936.0,10000,5522.089958190918,15.020929098129272,6.0943639278411865,False,2144.0,1242.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,469.2633892012777,5066.384343194962,2523.40623259419,2130733.0,253190.0,10000,20642.8279876709,25.032830953598022,21.52264094352722,True,3326.0,2623.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,477.47590967680287,4241.453936052322,2594.908175187581,2148103.0,276944.0,10000,20622.81489372253,32.041553020477295,0.0,0,3633.0,2984.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,476.8315216223557,4299.360749578476,2629.056827281689,2137368.0,257254.0,10000,20685.107946395878,32.0420560836792,0.0,0,3379.0,2683.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,478.13850210178737,4823.6048116445545,2569.98857972876,2131895.0,254774.0,10000,20137.73393630981,24.031228065490723,0.0,0,3364.0,2647.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,444.21195436212906,5865.008648133278,2682.399397405928,2126895.0,246182.0,10000,21007.88402557373,33.04468894004822,21.8876850605011,True,3258.0,2517.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,443.1026916104344,5721.165920495987,2669.908603727315,2136888.0,261238.0,10000,20858.355045318604,33.04407501220703,21.08398389816284,True,3445.0,2745.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,443.8947866960214,5814.075966954231,2697.570303840077,2128999.0,251090.0,10000,20948.934078216556,26.033710956573486,0.0,0,3301.0,2591.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,442.5659604456166,5705.79428012371,2681.245863307078,2127186.0,249176.0,10000,20848.959922790527,27.034060955047607,21.11068606376648,True,3317.0,2562.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,468.6286160808947,4405.504638123512,2547.810946708904,2125419.0,248294.0,10000,21025.08497238159,32.046870946884155,0.0,0,3272.0,2549.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,478.1219054779554,4965.621603703499,2613.7620231401656,2146475.0,280040.0,10000,20308.565139770508,30.04116702079773,20.850668907165527,True,3598.0,3030.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,243.80929138344152,4931.872092008591,3580.6333204902344,2145678.0,264866.0,10000,40225.29220581055,49.07097005844116,8.353446006774902,False,3433.0,2799.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,241.0258955221462,4795.649640870094,3609.695086996272,2141284.0,256154.0,10000,40576.15900039673,51.07853293418884,7.547478914260864,False,3346.0,2667.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,442.6764142140672,5683.870788812637,2672.863541042567,2128812.0,252452.0,10000,20840.4061794281,33.042266845703125,21.090935945510864,True,3328.0,2612.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,476.99254909531226,4898.681631040573,2605.5735710015942,2134203.0,256596.0,10000,20238.084077835083,30.03841710090637,20.467180013656616,True,3352.0,2674.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,241.01998701574516,5260.563564372063,3519.721397395028,2142474.0,252284.0,10000,40865.65399169922,52.31376218795776,8.669631004333496,False,3361.0,2608.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,477.6491489447743,4892.606194901467,2606.247488584217,2130042.0,248558.0,10000,20357.9421043396,26.030174016952515,20.66714596748352,True,3309.0,2553.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,470.05180146791673,4988.825898647308,2511.156901119306,2129176.0,247064.0,10000,20537.701845169067,25.033977031707764,21.451606035232544,True,3298.0,2530.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,478.392931594062,4845.800299143792,2622.1100962705027,2135040.0,256280.0,10000,20206.736087799072,28.03638601303101,20.95471692085266,True,3389.0,2670.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,465.6521292926096,5203.350148463249,2475.9682834908467,2125933.0,246668.0,10000,20848.16312789917,27.045691967010494,21.547158002853397,True,3283.0,2524.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,1.0,64,477.7725647565001,4819.766358137131,2612.30027104729,2123611.0,245522.0,10000,20159.97695922852,29.037923097610477,20.643928050994877,True,3235.0,2507.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1197.7542564598366,5111.926287007332,2256.1472079565224,839708.0,95404.0,10000,7656.070947647095,19.032601833343502,0.0,0,1071.0,840.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1194.2567191931646,4790.5248368740085,2282.3342108015754,838346.0,93910.0,10000,7373.103857040405,15.019202947616575,132419418.65356898,False,1050.0,817.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1194.9835298531348,4756.326197981834,2255.034532474152,837992.0,94414.0,10000,7307.929039001465,18.02504301071167,1557025744.445327,False,1045.0,825.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1199.201219471226,5018.756355404854,2298.566243395353,839864.0,97408.0,10000,7623.494148254394,13.017269849777222,0.0,0,1073.0,870.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1195.765597437769,4927.643478679657,2311.984663764661,838610.0,95626.0,10000,7547.010898590088,13.017964124679564,0.0,0,1054.0,843.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1195.9754266248974,4866.20991806984,2302.8663199627103,840500.0,96394.0,10000,7486.3128662109375,19.02581000328064,-591784212.8233819,False,1083.0,855.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1193.9799532941154,4813.398581361771,2287.56206986533,840896.0,96130.0,10000,7390.934228897095,18.02429819107056,0.0,0,1089.0,851.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1194.2395812070608,4826.566429424286,2247.7036713141465,839378.0,95602.0,10000,7390.357971191406,17.022879123687744,0.0,0,1066.0,843.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1194.4966686381742,4937.301622724533,2302.878409266704,839312.0,96790.0,10000,7530.302047729492,16.02107000350952,0.0,0,1065.0,861.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1193.8030684776888,4853.873829221726,2289.384098668735,840128.0,95626.0,10000,7433.723211288452,12.016019105911257,0.0,0,1077.0,843.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1193.4460262322846,4851.77348382473,2299.498244570858,840830.0,97594.0,10000,7439.543962478638,19.024652004241943,256134664.2882609,False,1088.0,873.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1195.2673692547364,4746.143837141991,2256.069839424992,839312.0,95272.0,10000,7309.757947921753,15.019685983657835,-967797159.227386,False,1065.0,838.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1194.1414893036706,5227.628658914566,2364.162351930005,839642.0,95272.0,10000,7868.54100227356,20.87842082977295,-342452267.665684,False,1070.0,838.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1193.2984957534145,5223.449203038215,2325.151513465446,840632.0,96988.0,10000,7813.522815704346,21.02803087234497,-2950570355.154096,False,1085.0,864.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1191.5924444650636,4765.420108294487,2262.686810312834,840062.0,94912.0,10000,7305.779933929443,13.017865180969238,0.0,0,1076.0,832.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1193.1065739873432,4662.586993670464,2242.015497466895,839930.0,97288.0,10000,7209.803104400635,13.016278982162476,0.0,0,1074.0,868.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1193.7174145738518,5227.945495295525,2286.236602196812,839312.0,93952.0,10000,7775.197982788086,16.027465105056763,0.0,0,1065.0,818.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1190.9216551589022,5218.406622600555,2339.0911747296504,839972.0,96592.0,10000,7821.883916854858,18.04074621200561,-2704978131.4296303,False,1075.0,858.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,979.374957021188,5436.974734711647,2314.6029399745817,840170.0,96208.0,10000,8078.729152679443,21.027698040008545,1414121585.585206,False,1078.0,852.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,1192.7690107741837,4917.744165897369,2296.974257870831,839444.0,96856.0,10000,7496.973037719727,17.022099018096924,-2289567503.954825,False,1067.0,862.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,330.6384208510292,2.7990884304046637,1.9613926064463412,101451217.0,733648.0,10000,43.554067611694336,36.045215129852295,0.0,0,10038.0,10510.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,335.2730894350165,2.371910834312439,2.0123856029965874,101291202.0,827302.0,10000,41.97287559509277,36.04023504257202,0.0,0,10028.0,11929.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,329.2860463853945,2.174998068809509,3.768616809319073,101323300.0,880936.0,10000,329.6058177947998,41.09286594390869,0.0,0,10043.0,12742.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,338.8873132121092,3.276634669303894,7.171092911024053,101324425.0,699898.0,10000,170.06802558898926,38.04260206222534,0.0,0,10068.0,9999.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,314.8974632207989,2.707685708999634,10.087650624779675,101386724.0,783916.0,10000,500.89311599731445,43.05094313621521,0.0,0,10052.0,11272.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,333.5734851236651,2.482003116607666,1.902462423952746,101338555.0,804244.0,10000,43.0910587310791,38.04260301589966,0.0,0,10032.0,11580.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,328.87683418661044,2.6896361112594604,8.992315812599859,101317876.0,761830.0,10000,883.9259147644043,35.65118885040283,0.0,0,10044.0,10937.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,319.4958078660093,2.89158878326416,5.2901183391050735,101380318.0,724978.0,10000,500.8871555328369,40.04462289810181,0.0,0,10050.0,10379.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,334.0238275040578,2.78452672958374,0.5388981386539314,101365496.0,706522.0,10000,37.40501403808594,36.04062986373901,0.0,0,10029.0,10099.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,1.0,64,335.0967353118048,2.592415118217468,1.5146596354093738,101264558.0,764776.0,10000,40.740966796875,41.04701089859009,0.0,0,10030.0,10982.0
